Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
9 - 8,120,DeAndre Hopkins,WR,It HURTS being an Eagles fan ,145.01,10.36,119.0,7.44,16,{BF8C828B-DE26-4592-8C82-8BDE2675929B},71.38,C-
8 - 12,110,Tyjae Spears,RB,Wu-Tangs Killabeez,150.5,10.75,98.6,8.22,12,{8BED9748-9839-4F55-AD97-4898394F5553},71.21,C-
14 - 5,187,Isaiah Likely,TE,Toon Squad,115.45,7.7,102.7,6.42,16,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},71.1,C-
1 - 13,13,Puka Nacua,WR,The Upside Down,213.73,14.25,167.1,15.19,11,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},71.0,C-
3 - 9,37,C.J. Stroud,QB,Maid of Honor,276.58,18.44,220.38,12.96,17,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},70.9,C-
8 - 10,108,Kyle Pitts,TE,Terrell Suggs to be you,137.23,9.15,107.7,6.34,17,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},70.82,C-
9 - 11,123,Cowboys D/ST,D/ST,Taco Tuesday Everyday,131.5,7.74,92.0,5.41,17,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804},70.79,C-
12 - 9,163,Joshua Palmer,WR,sports,136.5,9.1,87.9,5.86,15,{A8781626-DB52-4D55-B816-26DB528D55B6},70.78,C-
12 - 2,156,Jake Moody,K,The Upside Down,138.58,8.15,108.0,7.71,14,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},70.72,C-
8 - 13,111,Rome Odunze,WR,Crazy Kat,145.35,9.69,117.9,6.94,17,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},70.7,C-
10 - 1,127,Jets D/ST,D/ST,The  Dream crusher,130.8,7.69,89.0,5.24,17,{600C56A6-5DB0-42B1-8C56-A65DB022B176},70.2,C-
10 - 10,136,Tyler Lockett,WR,Terrell Suggs to be you,135.79,9.7,96.5,5.68,17,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},69.82,D+
2 - 14,28,Cooper Kupp,WR,the   jadey bunch,178.91,11.93,141.5,11.79,12,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},69.53,D+
8 - 14,112,Russell Wilson,QB,the   jadey bunch,176.55,14.71,172.78,15.71,11,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},69.42,D+
11 - 13,153,Dolphins D/ST,D/ST,The Upside Down,116.75,6.87,86.0,5.06,17,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},69.39,D+
6 - 9,79,Kirk Cousins,QB,sports,250.92,16.73,176.32,12.59,14,{A8781626-DB52-4D55-B816-26DB528D55B6},69.2,D+
4 - 10,52,Deebo Samuel Sr.,WR,Terrell Suggs to be you,190.09,13.58,128.1,8.54,15,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},68.94,D+
6 - 10,80,Chris Godwin,WR,Terrell Suggs to be you,173.33,11.56,112.8,16.11,7,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},68.83,D+
10 - 7,133,Gus Edwards,RB,It HURTS being an Eagles fan ,134.53,9.61,62.6,5.69,11,{BF8C828B-DE26-4592-8C82-8BDE2675929B},68.6,D+
9 - 1,113,49ers D/ST,D/ST,the   jadey bunch,127.76,7.52,84.0,4.94,17,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},68.51,D+
4 - 5,47,Michael Pittman Jr.,WR,Toon Squad,181.26,12.08,131.3,8.21,16,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},68.43,D+
12 - 14,168,Rashid Shaheed,WR,the   jadey bunch,131.58,8.77,69.8,9.97,7,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},68.35,D+
13 - 10,178,Dalton Schultz,TE,Toon Squad,106.33,7.09,91.7,5.39,17,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},68.34,D+
14 - 1,183,Taysom Hill,TE,The  Dream crusher,110.48,7.37,90.84,11.36,8,{600C56A6-5DB0-42B1-8C56-A65DB022B176},68.34,D+
13 - 1,169,Trey Benson,RB,the   jadey bunch,110.83,7.92,44.0,3.38,13,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},68.33,D+
9 - 9,121,Zack Moss,RB,Maid of Honor,140.17,10.01,70.4,8.8,8,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},68.22,D+
5 - 9,65,Tank Dell,WR,Maid of Honor,176.65,11.78,114.5,8.18,14,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},67.53,D+
7 - 5,89,Devin Singletary,RB,Terrell Suggs to be you,150.58,10.76,86.1,5.74,15,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},67.36,D+
14 - 10,192,Brandin Cooks,WR,Terrell Suggs to be you,126.84,8.46,56.6,5.66,10,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},66.89,D
9 - 2,114,Harrison Butker,K,Crazy Kat,146.59,8.62,96.0,7.38,13,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},66.82,D
9 - 3,115,Nick Chubb,RB,Wu-Tangs Killabeez,125.75,13.97,60.8,7.6,8,{8BED9748-9839-4F55-AD97-4898394F5553},66.79,D
13 - 13,181,Khalil Herbert,RB,The Upside Down,96.65,6.9,26.5,1.89,14,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},66.72,D
6 - 5,75,Amari Cooper,WR,Toon Squad,172.86,11.52,100.7,7.19,14,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},66.61,D
12 - 6,160,Evan McPherson,K,Maid of Honor,138.85,8.17,88.0,7.33,12,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},66.57,D
3 - 8,36,Jaylen Waddle,WR,It HURTS being an Eagles fan ,178.81,11.92,120.6,8.04,15,{BF8C828B-DE26-4592-8C82-8BDE2675929B},66.39,D
11 - 1,141,Dallas Goedert,TE,the   jadey bunch,119.07,7.94,82.6,8.26,10,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},66.38,D
6 - 8,78,Keon Coleman,WR,Peter Pan + the Lost Boys ,140.5,9.37,97.0,7.46,13,{D1128929-4E7D-4D10-9289-294E7DBD10E2},66.37,D
3 - 14,42,Tua Tagovailoa,QB,The  Dream crusher,240.5,16.03,181.58,16.51,11,{600C56A6-5DB0-42B1-8C56-A65DB022B176},66.16,D
12 - 7,161,Jaylen Wright,RB,It HURTS being an Eagles fan ,49.61,3.54,25.2,1.68,15,{BF8C828B-DE26-4592-8C82-8BDE2675929B},65.99,D
7 - 10,94,Christian Watson,WR,Toon Squad,161.35,10.76,90.8,6.05,15,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},65.81,D
11 - 9,149,Blake Corum,RB,Maid of Honor,108.2,7.73,30.0,1.76,17,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},65.39,D
13 - 12,180,Curtis Samuel,WR,Team Rodriguez,134.9,8.99,48.2,3.44,14,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB},65.01,D
8 - 1,99,Raheem Mostert,RB,The  Dream crusher,157.59,11.26,61.4,4.72,13,{600C56A6-5DB0-42B1-8C56-A65DB022B176},64.99,D
9 - 13,125,Jake Ferguson,TE,The Upside Down,132.96,8.86,74.9,5.35,14,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},64.84,D
7 - 6,90,Daniel Jones,QB,sports,225.4,16.1,135.3,13.53,10,{A8781626-DB52-4D55-B816-26DB528D55B6},64.83,D
8 - 7,105,Ezekiel Elliott,RB,It HURTS being an Eagles fan ,144.37,10.31,51.5,3.43,15,{BF8C828B-DE26-4592-8C82-8BDE2675929B},64.8,D
13 - 5,173,Raiders D/ST,D/ST,Terrell Suggs to be you,86.77,5.1,67.0,3.94,17,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},64.8,D
14 - 4,186,Adonai Mitchell,WR,Taco Tuesday Everyday,107.3,7.15,42.26,2.49,17,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804},64.39,D
12 - 13,167,Gabe Davis,WR,Crazy Kat,144.52,9.63,43.9,4.39,10,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},64.32,D
7 - 2,86,Browns D/ST,D/ST,Crazy Kat,137.81,8.11,70.0,4.12,17,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},64.16,D
